taxonomy_id	name	rank	AUS.18a_ERR1713333_db2.bracken.kraken2.report	AUS.18_ERR1713332_db2.bracken.kraken2.report	BRA.53_ERR1713336_db2.bracken.kraken2.report	AUT.70_ERR1713334_db2.bracken.kraken2.report	BWA.19_ERR1713338_db2.bracken.kraken2.report	CAN.22_ERR1713339_db2.bracken.kraken2.report	CAN.22a_ERR1713340_db2.bracken.kraken2.report	ALB.17_ERR1713331_db2.bracken.kraken2.report	CAN.22b_ERR1713341_db2.bracken.kraken2.report	CHE.67_ERR1713343_db2.bracken.kraken2.report	BRA.53a_ERR1713337_db2.bracken.kraken2.report	BGR.66_ERR1713335_db2.bracken.kraken2.report	COL.2_ERR1713346_db2.bracken.kraken2.report	CIV.13_ERR1713345_db2.bracken.kraken2.report	CZE.23_ERR1713347_db2.bracken.kraken2.report	CAN.22c_ERR1713342_db2.bracken.kraken2.report	DEU.27_ERR1713348_db2.bracken.kraken2.report	CHN.64_ERR1713344_db2.bracken.kraken2.report	DNK.71_RL_ERR1713351_db2.bracken.kraken2.report	DNK.71_RA_ERR1713349_db2.bracken.kraken2.report	DNK.71_RD_ERR1713350_db2.bracken.kraken2.report	ESP.75_ERR1713354_db2.bracken.kraken2.report	FIN.25_ERR1713356_db2.bracken.kraken2.report	ECU.14a_ERR1713353_db2.bracken.kraken2.report	ETH.24_ERR1713355_db2.bracken.kraken2.report	GEO.59_ERR1713357_db2.bracken.kraken2.report	IND.11_ERR1713362_db2.bracken.kraken2.report	GHA.4_ERR1713358_db2.bracken.kraken2.report	IRN.12_ERR1713364_db2.bracken.kraken2.report	ISR.29_ERR1713366_db2.bracken.kraken2.report	HRV.68_ERR1713360_db2.bracken.kraken2.report	ISL.28_ERR1713365_db2.bracken.kraken2.report	HUN.61_ERR1713361_db2.bracken.kraken2.report	KAZ.6_ERR1713368_db2.bracken.kraken2.report	KEN.72_ERR1713369_db2.bracken.kraken2.report	IRL.69_ERR1713363_db2.bracken.kraken2.report	KHM.21_ERR1713370_db2.bracken.kraken2.report	LKA.40_ERR1713371_db2.bracken.kraken2.report	LVA.31_ERR1713373_db2.bracken.kraken2.report	NLD.43_ERR1713379_db2.bracken.kraken2.report	MKD.62_ERR1713375_db2.bracken.kraken2.report	LUX.32_ERR1713372_db2.bracken.kraken2.report	ITA.30_ERR1713367_db2.bracken.kraken2.report	MLT.63_ERR1713376_db2.bracken.kraken2.report	MDA.65_ERR1713374_db2.bracken.kraken2.report	NGA.50_ERR1713378_db2.bracken.kraken2.report	NOR.34_ERR1713380_db2.bracken.kraken2.report	MYS.54_ERR1713377_db2.bracken.kraken2.report	PAK.7_ERR1713384_db2.bracken.kraken2.report	NPL.33_ERR1713381_db2.bracken.kraken2.report	SEN.8_ERR1713386_db2.bracken.kraken2.report	SGP.52_ERR1713387_db2.bracken.kraken2.report	POL.36_ERR1713383_db2.bracken.kraken2.report	PER.35_ERR1713385_db2.bracken.kraken2.report	SVN.38_ERR1713390_db2.bracken.kraken2.report	SRB.37_ERR1713388_db2.bracken.kraken2.report	TCD.1_ERR1713393_db2.bracken.kraken2.report	SWE.41_ERR1713391_db2.bracken.kraken2.report	SVK.9_ERR1713389_db2.bracken.kraken2.report	SWE.41a_ERR1713392_db2.bracken.kraken2.report	TUR.46_ERR1713395_db2.bracken.kraken2.report	USA.74b_ERR1713399_db2.bracken.kraken2.report	USA.74c_ERR1713400_db2.bracken.kraken2.report	USA.74_ERR1713397_db2.bracken.kraken2.report	USA.74a_ERR1713398_db2.bracken.kraken2.report	USA.74i_ERR1713406_db2.bracken.kraken2.report	USA.74g_ERR1713404_db2.bracken.kraken2.report	USA.74e_ERR1713402_db2.bracken.kraken2.report	USA.74f_ERR1713403_db2.bracken.kraken2.report	XK.60_ERR1713408_db2.bracken.kraken2.report	USA.74d_ERR1713401_db2.bracken.kraken2.report	ZAF.39_ERR1713409_db2.bracken.kraken2.report	ZMB.49b_ERR1713411_db2.bracken.kraken2.report	ZMB.49_ERR1713410_db2.bracken.kraken2.report	ECU.14_ERR1713352_db2.bracken.kraken2.report	NZL.56_ERR1713382_db2.bracken.kraken2.report	TZA.15_ERR1713396_db2.bracken.kraken2.report	TGO.44_ERR1713394_db2.bracken.kraken2.report	USA.74h_ERR1713405_db2.bracken.kraken2.report	VNM.48_ERR1713407_db2.bracken.kraken2.report
545865	Calditerrivibrio	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477976	Calditerrivibrio nitroreducens	species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768670	Calditerrivibrio nitroreducens DSM 19672	strain	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3031711	Polyangia	subclass	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3031712	Polyangiales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	Polyangiaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39643	Sorangium	genus	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2759692	Streptococcus sp. Marseille-Q3533	species	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	3	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
267363	Levilactobacillus zymae	species	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	1	0	0	0	1	2	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
29385	Staphylococcus saprophyticus	species	0	0	0	0	0	3	1	0	4	0	0	0	1	0	0	10	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0
1677857	Acetivibrio saccincola	species	0	0	0	0	0	1	0	0	58	1	0	1	3	1	2	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	1	0	0	0	0	3	0	0	3	0	1	1	2	0	1	1	0	0	1	2	1	3	1	436	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
33952	Acetobacterium woodii	species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931626	Acetobacterium woodii DSM 1030	strain	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	5	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
2638182	unclassified Acetobacterium	no rank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2184575	Acetobacterium sp. KB-1	species	0	0	0	0	0	1	0	3	1	0	0	0	1	2	0	2	0	0	1	3	3	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	1	0	1	1	1	1	0	0	0	0	21	1	0	5	0	9	1	0	9	0	0	0	0	2	4	5	2	2	3	4	2	3	1	0	3	0	0	0	1	11	0
3039167	Neomorellales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2748673	Zhaonellaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2748674	Zhaonella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2528593	Zhaonella formicivorans	species	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	2	0
544580	Actinomyces oris	species	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0
871541	Actinomyces oris K20	strain	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
2733571	Trueperella pecoris	species	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
1653174	Actinotignum	genus	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2213200	Nocardia mangyaensis	species	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2424	Fervidobacterium nodosum	species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381764	Fervidobacterium nodosum Rt17-B1	strain	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0
170861	Methanosarcina lacustris	species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1434111	Methanosarcina lacustris Z-7289	strain	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
222544	Sordariomycetidae	subclass	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639021	Magnaporthales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2528436	Pyriculariaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48558	Pyricularia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1578925	Pyricularia pennisetigena	species	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2956014	Jiaodavirus mineola	species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2234047	Klebsiella phage Mineola	no rank	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1921530	Tulanevirus aes12	species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1198014	Aeromonas phage Aes012	no rank	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
2956650	Vipetofemvirus vipetofem	species	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2719594	Enterococcus phage vipetofem	no rank	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1891764	Betapolyomavirus tertihominis	species	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871585	Acinetobacter pittii PHEA-2	strain	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2715163	Acinetobacter lanii	species	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	14	0	0	0	0	0	0	0	1	1	4	10	1	0	0	0	2	1	0	0	0	2	0	0	0	5	0	0	1	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	6	4	0	0	0	8
2998079	Pseudomonas sp. GOM7	species	0	0	0	0	0	0	1	1	1	0	0	1	0	0	2	0	0	2	0	4	2	0	0	0	0	2	0	4	0	0	0	0	0	1	0	3	0	0	0	2	0	2	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	2	3	0	19	0	1	0	0	0	0	0	0	2	0	0	0	1	15	2	0	0	2	0
216595	Pseudomonas [fluorescens] SBW25	strain	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	0
3376149	Serratia sp. BNK-12	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2762323	Variovorax sp. PAMC28562	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368607	Janthinobacterium svalbardensis	species	0	0	0	0	0	0	1	0	3	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	65	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	25	0	0	22	0	0	0	2	0	0	0	0	0	10	0	0	1	17	58	0	0	0	1
2624150	unclassified Herbaspirillum	no rank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3028312	Herbaspirillum sp. WKF16	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1282863	Uruburuella testudinis	species	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	1	0	3	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	2	0
32014	Iodobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2496266	Iodobacter ciconiae	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
447588	Dechloromonas sp. A34	species	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	8	1	4	1	1	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	0	0	4	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	3	0	0	1	0	0	0	0	0	1	1	0	1	0	0	6	0
76947	Sphingobium herbicidovorans	species	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1871066	Mesorhizobium sp.	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2493671	Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2211638	Limimaricola	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2626459	unclassified Limimaricola	no rank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3425945	Limimaricola sp. AA108-03	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3129724	Xiashengella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2949635	Xiashengella succiniciproducens	species	0	0	0	0	0	0	5	2	16	0	4	3	5	9	3	3	0	3	0	4	1	1	6	9	3	0	4	44	1	2	3	1	14	10	2	0	0	0	0	58	3	2	15	24	4	9	0	1	14	2	8	2	41	4	11	0	0	5	2	0	3	13	1	1	20	4	1	0	2	0	4	0	2	4	2	0	11	48	54	1
3386644	Chryseobacterium sp. MMS23-Vi53	species	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1114873	Flavobacterium tructae	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0
2830782	Flavobacterium okayamense	species	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3
2937442	Flavobacterium humidisoli	species	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0
178469	Arenibacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
